SEASON_ID,OFF_PLAYER_ID,OFF_PLAYER_NAME,DEF_PLAYER_ID,DEF_PLAYER_NAME,GP,MATCHUP_MIN,PARTIAL_POSS,PLAYER_PTS,TEAM_PTS,MATCHUP_AST,MATCHUP_TOV,MATCHUP_BLK,MATCHUP_FGM,MATCHUP_FGA,MATCHUP_FG_PCT,MATCHUP_FG3M,MATCHUP_FG3A,MATCHUP_FG3_PCT,HELP_BLK,HELP_FGM,HELP_FGA,HELP_FG_PERC,MATCHUP_FTM,MATCHUP_FTA,SFL,MATCHUP_TIME_SEC,off_team_id,def_team_id,off_team_name,off_team_abv,off_team_color,def_team_name,def_team_abv,def_team_color
42022,202699,Tobias Harris,1629139,Yuta Watanabe,1,0:12,1.3,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,12.4,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,1626149,Montrezl Harrell,1629139,Yuta Watanabe,1,0:17,1.2,0,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,17.0,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,1630194,Paul Reed,1629661,Cameron Johnson,1,0:12,1.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,11.8,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,200782,P.J. Tucker,1629139,Yuta Watanabe,1,0:13,1.2,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,13.0,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,200782,P.J. Tucker,1630561,David Duke Jr.,1,0:07,1.2,0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,7.3,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,1629003,Shake Milton,1628410,Edmond Sumner,1,0:16,1.1,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,16.4,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,1630194,Paul Reed,203552,Seth Curry,1,0:09,1.1,2,2,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,9.4,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,202699,Tobias Harris,1630560,Cam Thomas,1,0:19,1.1,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,18.7,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,1627788,Furkan Korkmaz,1630549,Day'Ron Sharpe,1,0:11,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,10.6,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,201935,James Harden,1630560,Cam Thomas,1,0:05,1.0,0,2,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,5.1,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,1627863,Danuel House Jr.,1630560,Cam Thomas,1,0:11,1.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,10.6,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,202699,Tobias Harris,1630561,David Duke Jr.,1,0:04,1.0,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4.0,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,1629667,Jalen McDaniels,1629651,Nic Claxton,1,0:09,0.9,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,9.2,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,200782,P.J. Tucker,1628410,Edmond Sumner,1,0:15,0.8,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,14.6,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,1630178,Tyrese Maxey,1630549,Day'Ron Sharpe,1,0:12,0.8,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,11.7,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,202699,Tobias Harris,1628410,Edmond Sumner,1,0:03,0.7,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3.4,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,1630194,Paul Reed,1628969,Mikal Bridges,1,0:10,0.7,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,9.8,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,200782,P.J. Tucker,1629651,Nic Claxton,1,0:13,0.7,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,12.6,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,1630194,Paul Reed,1629139,Yuta Watanabe,1,0:08,0.6,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,8.3,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,203954,Joel Embiid,1630560,Cam Thomas,1,0:03,0.6,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2.6,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,202699,Tobias Harris,1630549,Day'Ron Sharpe,1,0:10,0.6,2,2,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,9.6,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,1627863,Danuel House Jr.,1630549,Day'Ron Sharpe,1,0:09,0.5,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,8.9,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,1626149,Montrezl Harrell,1628410,Edmond Sumner,1,0:04,0.5,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3.7,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,203954,Joel Embiid,203552,Seth Curry,1,0:07,0.5,2,2,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,6.6,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,1630531,Jaden Springer,1630549,Day'Ron Sharpe,1,0:02,0.4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2.2,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,1627788,Furkan Korkmaz,1629139,Yuta Watanabe,1,0:04,0.4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4.2,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,1629001,De'Anthony Melton,1627827,Dorian Finney-Smith,1,0:03,0.4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3.0,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,202699,Tobias Harris,203552,Seth Curry,1,0:04,0.4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4.0,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,201935,James Harden,1628410,Edmond Sumner,1,0:07,0.4,3,3,0,0,0,1,1,1.0,1,1,1.0,0,0,0,0,0,0,0,6.6,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,1629003,Shake Milton,1630549,Day'Ron Sharpe,1,0:06,0.4,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,5.9,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,1630194,Paul Reed,1630561,David Duke Jr.,1,0:07,0.4,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,6.6,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,1630178,Tyrese Maxey,1630560,Cam Thomas,1,0:05,0.3,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4.7,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,200782,P.J. Tucker,1630549,Day'Ron Sharpe,1,0:06,0.3,0,3,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,6.3,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,203954,Joel Embiid,203925,Joe Harris,1,0:06,0.3,2,2,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,5.7,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,1630178,Tyrese Maxey,1629139,Yuta Watanabe,1,0:05,0.3,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4.8,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,1626149,Montrezl Harrell,1630561,David Duke Jr.,1,0:04,0.3,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4.3,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,1629003,Shake Milton,1630560,Cam Thomas,1,0:03,0.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3.4,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,201935,James Harden,1630561,David Duke Jr.,1,0:04,0.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,4.2,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,1629003,Shake Milton,1629139,Yuta Watanabe,1,0:04,0.2,2,2,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,3.6,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,1627863,Danuel House Jr.,1630561,David Duke Jr.,1,0:04,0.2,0,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3.6,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,203954,Joel Embiid,1630561,David Duke Jr.,1,0:02,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2.0,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,203954,Joel Embiid,1628410,Edmond Sumner,1,0:02,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1.6,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,1629001,De'Anthony Melton,1630549,Day'Ron Sharpe,1,0:02,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2.0,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,1630194,Paul Reed,1627827,Dorian Finney-Smith,1,0:02,0.1,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2.1,1610612755,1610612751,Philadelphia 76ers,PHI,#006BB6,Brooklyn Nets,BKN,#000000
42022,1629651,Nic Claxton,203954,Joel Embiid,1,6:10,31.6,3,40,1,0,0,1,2,0.5,0,0,0.0,0,0,0,0,1,2,1,369.6,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,203915,Spencer Dinwiddie,1630178,Tyrese Maxey,1,5:33,27.4,6,35,2,1,0,2,4,0.5,0,1,0.0,0,0,0,0,2,3,2,333.0,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1629661,Cameron Johnson,200782,P.J. Tucker,1,4:47,24.8,7,33,1,1,0,3,4,0.75,1,2,0.5,0,0,0,0,0,0,0,287.2,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1628969,Mikal Bridges,202699,Tobias Harris,1,4:38,20.3,4,24,0,0,0,2,3,0.667,0,0,0.0,0,0,0,0,0,0,0,277.9,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1626220,Royce O'Neale,1627777,Georges Niang,1,4:23,19.8,0,12,3,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,262.9,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1627827,Dorian Finney-Smith,201935,James Harden,1,3:47,19.1,6,25,0,0,0,2,2,1.0,2,2,1.0,0,0,0,0,0,0,0,226.7,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1628969,Mikal Bridges,1629001,De'Anthony Melton,1,3:05,15.4,3,16,1,1,0,1,3,0.333,0,1,0.0,0,0,0,0,1,1,1,184.5,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1630549,Day'Ron Sharpe,203954,Joel Embiid,1,2:26,12.5,0,11,3,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,146.2,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,203552,Seth Curry,1629667,Jalen McDaniels,1,2:14,11.1,6,19,1,0,0,2,2,1.0,2,2,1.0,0,0,0,0,0,0,0,134.5,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,203915,Spencer Dinwiddie,201935,James Harden,1,1:37,9.9,2,11,1,1,0,1,3,0.333,0,1,0.0,0,0,0,0,0,0,0,96.7,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1630549,Day'Ron Sharpe,1630194,Paul Reed,1,1:31,8.9,2,7,1,0,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,91.2,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,203915,Spencer Dinwiddie,202699,Tobias Harris,1,1:28,8.8,2,12,1,0,0,1,2,0.5,0,1,0.0,0,0,0,0,0,0,0,87.7,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,203552,Seth Curry,201935,James Harden,1,1:31,8.7,0,1,0,0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,90.8,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,203552,Seth Curry,1629001,De'Anthony Melton,1,1:37,7.5,4,11,0,0,0,2,2,1.0,0,0,0.0,0,0,0,0,0,0,0,97.2,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,203925,Joe Harris,201935,James Harden,1,1:40,6.9,0,8,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,100.4,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1629661,Cameron Johnson,202699,Tobias Harris,1,0:60,6.4,3,13,0,0,0,1,2,0.5,1,1,1.0,0,0,0,0,0,0,0,59.7,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1628969,Mikal Bridges,201935,James Harden,1,0:55,6.2,9,17,0,1,0,4,5,0.8,0,1,0.0,0,0,0,0,1,1,1,55.1,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1629651,Nic Claxton,1630194,Paul Reed,1,1:19,6.2,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,79.4,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,203925,Joe Harris,1630178,Tyrese Maxey,1,1:31,6.1,0,5,0,0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,91.4,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1628969,Mikal Bridges,200782,P.J. Tucker,1,0:53,6.1,5,10,0,0,0,2,2,1.0,1,1,1.0,0,0,0,0,0,0,0,53.2,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,203915,Spencer Dinwiddie,1627777,Georges Niang,1,0:54,5.9,3,13,3,0,0,1,3,0.333,1,2,0.5,0,0,0,0,0,0,0,54.0,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1628969,Mikal Bridges,1630178,Tyrese Maxey,1,0:41,5.7,5,5,0,1,0,2,2,1.0,1,1,1.0,0,0,0,0,0,0,0,41.5,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1629651,Nic Claxton,201935,James Harden,1,1:13,5.5,0,9,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,73.1,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1626220,Royce O'Neale,202699,Tobias Harris,1,0:54,5.3,2,11,0,0,0,1,2,0.5,0,1,0.0,0,0,0,0,0,0,0,53.9,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1626220,Royce O'Neale,1630178,Tyrese Maxey,1,0:38,5.0,0,5,0,1,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,37.6,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,203915,Spencer Dinwiddie,1629001,De'Anthony Melton,1,1:12,4.9,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,72.4,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,203925,Joe Harris,1627777,Georges Niang,1,0:45,4.6,0,4,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,45.4,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1626220,Royce O'Neale,200782,P.J. Tucker,1,0:58,4.6,0,8,0,0,0,0,1,0.0,0,1,0.0,0,0,0,0,0,0,0,57.8,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1628969,Mikal Bridges,1629667,Jalen McDaniels,1,0:37,4.0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,36.9,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,203915,Spencer Dinwiddie,1629667,Jalen McDaniels,1,0:38,3.8,2,2,0,2,0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,38.2,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
42022,1629661,Cameron Johnson,1629667,Jalen McDaniels,1,1:01,3.7,2,2,0,0,0,1,3,0.333,0,1,0.0,0,0,0,0,0,0,0,61.4,1610612751,1610612755,Brooklyn Nets,BKN,#000000,Philadelphia 76ers,PHI,#006BB6
